cell,stimul,frame,time,mask,int,delta,rel
cell3_01_27,20,106,17.2,up,1642.059,-0.05355777156483648,0.8225664654406759
cell3_01_27,20,106,17.2,down,2093.694,-0.07587406003671078,1.048806695310187
cell3_01_27,20,107,17.4,cell,2001.8,-0.07053272060988079,2001.8
cell3_01_27,20,107,17.4,up,1635.412,-0.05738893810173221,0.8169707263462884
cell3_01_27,20,107,17.4,down,2105.729,-0.07056198688396828,1.051917774003397
cell3_01_27,20,108,17.6,cell,2006.066,-0.06855194959685336,2006.066
cell3_01_27,20,108,17.6,up,1660.924,-0.04268445176364215,0.8279508251473281
cell3_01_27,20,108,17.6,down,2095.103,-0.0752521480240631,1.0443838836807962
cell3_01_27,20,109,17.8,cell,1993.718,-0.07428532054595374,1993.718
cell3_01_27,20,109,17.8,up,1621.471,-0.06542418598662225,0.8132900440282929
cell3_01_27,20,109,17.8,down,2078.793,-0.08245114371340509,1.0426715312797497
cell3_01_27,20,110,18.0,cell,2003.205,-0.06988035697338209,2003.205
cell3_01_27,20,110,18.0,up,1590.16,-0.08347107261769539,0.7938079228037072
cell3_01_27,20,110,18.0,down,2101.392,-0.07247627531466579,1.049014953536957
cell3_01_27,20,111,18.2,cell,1997.885,-0.07235051679272238,1997.885
cell3_01_27,20,111,18.2,up,1628.471,-0.06138955897319207,0.8150974655698401
cell3_01_27,20,111,18.2,down,2094.374,-0.07557391797240966,1.0482955725679906
cell3_01_27,20,112,18.4,cell,1998.904,-0.07187737903785249,1998.904
cell3_01_27,20,112,18.4,up,1663.605,-0.041139189617498365,0.83225857770058
cell3_01_27,20,112,18.4,down,2097.255,-0.07430228666762752,1.0492024629496965
cell3_01_27,20,113,18.6,cell,1993.907,-0.07419756486816145,1993.907
