cell,stimul,frame,time,mask,int,delta,rel
cell9_01_22,20,60,8.0,up,316.381,0.12778049877697634,0.7687659156736582
cell9_01_22,20,60,8.0,down,545.459,-0.12191885856003501,1.325396555410843
cell9_01_22,20,61,8.2,cell,410.076,-0.10655319816463381,410.076
cell9_01_22,20,61,8.2,up,312.762,0.11488011087418241,0.7626927691452315
cell9_01_22,20,61,8.2,down,541.826,-0.12776727024056705,1.3212819087193592
cell9_01_22,20,62,8.4,cell,412.69,-0.1008579857162154,412.69
cell9_01_22,20,62,8.4,up,319.076,0.13738717061948272,0.77316145290654
cell9_01_22,20,62,8.4,down,547.255,-0.11902765366649357,1.3260679929244712
cell9_01_22,20,63,8.6,cell,409.28,-0.10828747096836042,409.28
cell9_01_22,20,63,8.6,up,319.133,0.1375903544024224,0.7797424745895231
cell9_01_22,20,63,8.6,down,540.737,-0.12952034492267545,1.3211908717748242
cell9_01_22,20,64,8.8,cell,412.997,-0.10018911417005451,412.997
cell9_01_22,20,64,8.8,up,299.705,0.06833676606987685,0.7256832374085042
cell9_01_22,20,64,8.8,down,549.351,-0.1156535080891758,1.330157361917883
cell9_01_22,20,65,9.0,cell,410.395,-0.10585818180233646,410.395
cell9_01_22,20,65,9.0,up,311.229,0.10941553650143208,0.7583645024915021
cell9_01_22,20,65,9.0,down,542.926,-0.1259964877333869,1.3229352209456744
cell9_01_22,20,66,9.2,cell,414.254,-0.09745044467974769,414.254
cell9_01_22,20,66,9.2,up,325.371,0.15982650243713617,0.7854384025259864
cell9_01_22,20,66,9.2,down,545.799,-0.12137152578508836,1.3175467225422084
cell9_01_22,20,67,9.4,cell,413.367,-0.0993829823391766,413.367
cell9_01_22,20,67,9.4,up,320.124,0.14112290052335896,0.7744304697762521
cell9_01_22,20,67,9.4,down,545.115,-0.1224726305440985,1.3187192010973299
cell9_01_22,20,68,9.6,cell,411.913,-0.10255086256105896,411.913
cell9_01_22,20,68,9.6,up,312.076,0.11243477622336273,0.7576260035492932
cell9_01_22,20,68,9.6,down,542.579,-0.1265550891242884,1.317217470679488
cell9_01_22,20,69,9.8,cell,412.172,-0.1019865702794444,412.172
cell9_01_22,20,69,9.8,up,322.248,0.14869416990869583,0.7818289451976359
cell9_01_22,20,69,9.8,down,545.791,-0.12138440420332229,1.3241826227885447
cell9_01_22,20,70,10.0,cell,406.244,-0.11490210945091517,406.244
cell9_01_22,20,70,10.0,up,315.276,0.1238415850901604,0.7760754620375931
cell9_01_22,20,70,10.0,down,536.782,-0.1358871129371275,1.3213290534752513
cell9_01_22,20,71,10.2,cell,411.207,-0.10408904924376115,411.207
cell9_01_22,20,71,10.2,up,323.124,0.15181678383598182,0.7857940161524488
cell9_01_22,20,71,10.2,down,543.462,-0.1251336337117065,1.3216263341820542
cell9_01_22,20,72,10.4,cell,409.514,-0.10777764705369702,409.514
cell9_01_22,20,72,10.4,up,303.029,0.08018558878026301,0.7399722598006417
cell9_01_22,20,72,10.4,down,541.095,-0.12894403570670218,1.3213101383591281
cell9_01_22,20,73,10.6,cell,411.918,-0.10253996888766873,411.918
cell9_01_22,20,73,10.6,up,327.848,0.1686560854255919,0.7959059812875379
cell9_01_22,20,73,10.6,down,543.681,-0.12478108701254963,1.3198767715904622
cell9_01_22,20,74,10.8,cell,410.689,-0.10521763380699015,410.689
cell9_01_22,20,74,10.8,up,318.162,0.13412910083690346,0.7747029991063796
cell9_01_22,20,74,10.8,down,541.868,-0.1276996585448383,1.3194120124960738
cell9_01_22,20,75,11.0,cell,409.788,-0.10718067375191176,409.788
cell9_01_22,20,75,11.0,up,327.429,0.16716250638959543,0.7990204691206184
cell9_01_22,20,75,11.0,down,540.146,-0.13047173806971496,1.3181108280379121
cell9_01_22,20,76,11.2,cell,412.474,-0.10132859240667387,412.474
cell9_01_22,20,76,11.2,up,341.105,0.21591235578407228,0.8269733365012099
cell9_01_22,20,76,11.2,down,543.074,-0.12575823699605734,1.3166260176398996
cell9_01_22,20,77,11.4,cell,408.731,-0.10948359630660894,408.731
cell9_01_22,20,77,11.4,up,310.6,0.1071733856335523,0.7599129990140215
cell9_01_22,20,77,11.4,down,540.146,-0.13047173806971496,1.3215195324063993
cell9_01_22,20,78,11.6,cell,413.896,-0.09823043169448901,413.896
cell9_01_22,20,78,11.6,up,322.848,0.15083294657122048,0.7800220345207491
cell9_01_22,20,78,11.6,down,547.546,-0.11855920120323037,1.3229072037420029
cell9_01_22,20,79,11.8,cell,411.143,-0.1042284882631563,411.143
cell9_01_22,20,79,11.8,up,337.762,0.2039958051460395,0.8215195199723697
cell9_01_22,20,79,11.8,down,541.372,-0.12849812047534875,1.3167486738190848
cell9_01_22,20,80,12.0,cell,408.872,-0.10917639471700406,408.872
cell9_01_22,20,80,12.0,up,311.41,0.11006073412796048,0.7616320021913949
cell9_01_22,20,80,12.0,down,539.255,-0.1319060719005308,1.3188846387133382
cell9_01_22,20,81,12.2,cell,413.322,-0.09948102539968881,413.322
cell9_01_22,20,81,12.2,up,320.362,0.14197128193282704,0.7750906073231041
cell9_01_22,20,81,12.2,down,545.519,-0.12182227042327963,1.3198402214254261
cell9_01_22,20,82,12.4,cell,409.859,-0.10702598358977039,409.859
cell9_01_22,20,82,12.4,up,327.305,0.16672049254600713,0.7985795114905371
cell9_01_22,20,82,12.4,down,542.828,-0.12615424835675396,1.324426205109562
cell9_01_22,20,83,12.6,cell,408.232,-0.110570784910955,408.232
cell9_01_22,20,83,12.6,up,333.0,0.18702104770113614,0.8157126339924357
cell9_01_22,20,83,12.6,down,537.445,-0.13481981402598164,1.3165185482764703
cell9_01_22,20,84,12.8,cell,410.389,-0.10587125421040469,410.389
cell9_01_22,20,84,12.8,up,314.457,0.1209221549458143,0.766241297890538
cell9_01_22,20,84,12.8,down,543.216,-0.1255296450724031,1.3236612092429378
cell9_01_22,20,85,13.0,cell,409.498,-0.10781250680854583,409.498
cell9_01_22,20,85,13.0,up,323.676,0.1537844583655043,0.7904214428397697
cell9_01_22,20,85,13.0,down,540.599,-0.12974249763721246,1.3201505257656938
cell9_01_22,20,86,13.2,cell,412.536,-0.10119351085663485,412.536
cell9_01_22,20,86,13.2,up,336.61,0.19988935395399235,0.8159530319778153
cell9_01_22,20,86,13.2,down,542.983,-0.12590472900346952,1.3162075552194232
cell9_01_22,20,87,13.4,cell,408.218,-0.1106012871964477,408.218
cell9_01_22,20,87,13.4,up,316.095,0.1267610152345065,0.7743289124928348
cell9_01_22,20,87,13.4,down,539.459,-0.13157767223556294,1.3214973372070804
cell9_01_22,20,88,13.6,cell,412.03,-0.10229595060372738,412.03
cell9_01_22,20,88,13.6,up,334.857,0.1936405614716498,0.8127005315146957
cell9_01_22,20,88,13.6,down,543.221,-0.12552159606100682,1.318401572701017
cell9_01_22,20,89,13.8,cell,407.221,-0.11277348567046196,407.221
cell9_01_22,20,89,13.8,up,311.676,0.1110089251150129,0.7653731020747947
cell9_01_22,20,89,13.8,down,538.084,-0.1337911503695381,1.3213562168945117
cell9_01_22,20,90,14.0,cell,409.281,-0.1082852922336823,409.281
cell9_01_22,20,90,14.0,up,321.276,0.1452293517154061,0.7849765808820834
cell9_01_22,20,90,14.0,down,540.2,-0.13038480874663508,1.3198755866996026
cell9_01_22,20,91,14.2,cell,414.011,-0.09797987720651344,414.011
cell9_01_22,20,91,14.2,up,308.114,0.09831172099515867,0.7442169410957679
cell9_01_22,20,91,14.2,down,546.105,-0.12087892628763638,1.3190591554330682
cell9_01_22,20,92,14.4,cell,409.815,-0.10712184791560449,409.815
cell9_01_22,20,92,14.4,up,320.81,0.14356823517417866,0.7828166367751302
cell9_01_22,20,92,14.4,down,541.215,-0.12875085943319162,1.3206324805094982
cell9_01_22,20,93,14.6,cell,409.015,-0.10886483565804321,409.015
cell9_01_22,20,93,14.6,up,341.124,0.2159800837117189,0.8340134224906178
cell9_01_22,20,93,14.6,down,538.265,-0.13349977615699293,1.3160030805716172
cell9_01_22,20,94,14.8,cell,409.265,-0.10832015198853111,409.265
cell9_01_22,20,94,14.8,up,335.933,0.19747610095311038,0.8208202509376565
cell9_01_22,20,94,14.8,down,537.925,-0.13404710893193955,1.3143684409856693
cell9_01_22,20,95,15.0,cell,410.159,-0.10637236318635586,410.159
cell9_01_22,20,95,15.0,up,328.219,0.16997856232858619,0.8002238156422266
cell9_01_22,20,95,15.0,down,539.855,-0.13094019053297798,1.3162090798934072
cell9_01_22,20,96,15.2,cell,413.1,-0.09996470449821551,413.1
cell9_01_22,20,96,15.2,up,332.505,0.18525655695455337,0.8049019607843136
cell9_01_22,20,96,15.2,down,542.749,-0.126281422736815,1.313844105543452
cell9_01_22,20,97,15.4,cell,413.82,-0.09839601553002074,413.82
cell9_01_22,20,97,15.4,up,316.4,0.12784822670462298,0.7645836353970324
cell9_01_22,20,97,15.4,down,544.04,-0.12420316799429733,1.3146778792711806
cell9_01_22,20,98,15.6,cell,411.677,-0.10306504394507836,411.677
cell9_01_22,20,98,15.6,up,321.038,0.14438097030593802,0.7798298180369562
cell9_01_22,20,98,15.6,down,542.733,-0.1263071795732832,1.3183466649824982
cell9_01_22,20,99,15.8,cell,409.459,-0.1078974774609897,409.459
cell9_01_22,20,99,15.8,up,319.924,0.14040997496918395,0.7813334179978947
cell9_01_22,20,99,15.8,down,540.193,-0.13039607736258996,1.3192847147089208
cell9_01_22,20,100,16.0,cell,410.05,-0.10660984526626309,410.05
cell9_01_22,20,100,16.0,up,328.248,0.17008193653394152,0.8005072552127789
cell9_01_22,20,100,16.0,down,538.343,-0.13337421157921112,1.3128716010242651
cell9_01_22,20,101,16.2,cell,412.983,-0.10021961645554721,412.983
cell9_01_22,20,101,16.2,up,337.676,0.20368924715774425,0.8176510897542998
cell9_01_22,20,101,16.2,down,543.215,-0.1255312548746823,1.3153446994186202
cell9_01_22,20,102,16.4,cell,410.032,-0.10664906249046802,410.032
cell9_01_22,20,102,16.4,up,354.657,0.26422019133496044,0.8649495649120068
cell9_01_22,20,102,16.4,down,537.501,-0.1347296650983435,1.3108757365278807
cell9_01_22,20,103,16.6,cell,410.801,-0.1049736155230488,410.801
cell9_01_22,20,103,16.6,up,336.019,0.19778265894140562,0.8179605210308641
cell9_01_22,20,103,16.6,down,538.254,-0.13351748398206467,1.3102548435860673
cell9_01_22,20,104,16.8,cell,411.994,-0.102374385052137,411.994
cell9_01_22,20,104,16.8,up,343.448,0.22426427865123058,0.8336237906377276
cell9_01_22,20,104,16.8,down,542.31,-0.1269881259374079,1.3163055772656882
cell9_01_22,20,105,17.0,cell,412.001,-0.10235913390939078,412.001
cell9_01_22,20,105,17.0,up,341.676,0.21794775824124138,0.8293086667265371
cell9_01_22,20,105,17.0,down,541.395,-0.12846109502292585,1.3140623445088726
cell9_01_22,20,106,17.2,cell,410.222,-0.10623510290163883,410.222
cell9_01_22,20,106,17.2,up,351.905,0.2544103357095144,0.8578403888626158
cell9_01_22,20,106,17.2,down,539.665,-0.13124605296603645,1.3155437787344413
cell9_01_22,20,107,17.4,cell,412.075,-0.10219790754321517,412.075
cell9_01_22,20,107,17.4,up,353.79,0.26112965905761254,0.8585573014621125
cell9_01_22,20,107,17.4,down,539.691,-0.13120419810677572,1.3096911969908391
cell9_01_22,20,108,17.6,cell,411.847,-0.10269465904981022,411.847
cell9_01_22,20,108,17.6,up,330.524,0.17819502934045142,0.8025407493559502
cell9_01_22,20,108,17.6,down,541.613,-0.12811015812604823,1.31508302840618
cell9_01_22,20,109,17.8,cell,412.891,-0.10042006004592763,412.891
cell9_01_22,20,109,17.8,up,349.857,0.24710997803476403,0.8473350109350894
cell9_01_22,20,109,17.8,down,541.359,-0.12851904790497895,1.3111426502394095
cell9_01_22,20,110,18.0,cell,408.775,-0.10938773198077484,408.775
cell9_01_22,20,110,18.0,up,341.019,0.21560579779577704,0.8342462234725705
cell9_01_22,20,110,18.0,down,538.594,-0.13297015120711805,1.317580576111553
cell9_01_22,20,111,18.2,cell,410.308,-0.10604773171932665,410.308
cell9_01_22,20,111,18.2,up,337.381,0.2026376819653363,0.8222627879544147
cell9_01_22,20,111,18.2,down,536.408,-0.13648917898956878,1.3073301032395177
cell9_01_22,20,112,18.4,cell,406.951,-0.11336174403353498,406.951
cell9_01_22,20,112,18.4,up,336.286,0.19873441455622906,0.8263550157144226
cell9_01_22,20,112,18.4,down,534.211,-0.14002591459709127,1.3127157815068644
cell9_01_22,20,113,18.6,cell,407.64,-0.11186059584035972,407.64
cell9_01_22,20,113,18.6,up,351.505,0.25298448460116474,0.8622927092532627
cell9_01_22,20,113,18.6,down,534.013,-0.14034465544838365,1.3100112844666865
cell9_01_22,20,114,18.8,cell,408.507,-0.10997163287449174,408.507
cell9_01_22,20,114,18.8,up,331.8,0.18274349437608706,0.812225983887669
cell9_01_22,20,114,18.8,down,535.33,-0.13822454584660526,1.3104549004056234
cell9_01_22,20,115,19.0,cell,409.065,-0.10875589892414077,409.065
cell9_01_22,20,115,19.0,up,354.962,0.2653074028050771,0.8677398457457861
cell9_01_22,20,115,19.0,down,534.901,-0.13891515102440563,1.3076185936220404
cell9_01_22,20,116,19.2,cell,409.427,-0.1079671969706872,409.427
cell9_01_22,20,116,19.2,up,360.276,0.2842498347795031,0.8799517374281618
cell9_01_22,20,116,19.2,down,536.949,-0.13561827595649212,1.3114645590056346
cell9_01_22,20,117,19.4,cell,410.053,-0.10660330906222897,410.053
cell9_01_22,20,117,19.4,up,323.962,0.15480394190797434,0.7900490912150381
cell9_01_22,20,117,19.4,down,541.319,-0.12858343999614927,1.320119594296347
cell9_01_22,20,118,19.6,cell,409.612,-0.10756413105524824,409.612
cell9_01_22,20,118,19.6,up,333.733,0.18963391985718703,0.8147539622862611
cell9_01_22,20,118,19.6,down,539.617,-0.13132332347544068,1.3173857211214512
cell9_01_22,20,119,19.8,cell,411.537,-0.10337006680000523,411.537
cell9_01_22,20,119,19.8,up,354.095,0.26221687052772924,0.8604208127094284
cell9_01_22,20,119,19.8,down,540.504,-0.1298954288537417,1.3133788699436504
cell9_01_22,20,120,20.0,cell,408.343,-0.11032894536169165,408.343
cell9_01_22,20,120,20.0,up,329.048,0.172933638750641,0.8058127603509794
cell9_01_22,20,120,20.0,down,537.993,-0.13393764237695008,1.317502687691475
cell2_01_22,20,1,-19.0,cell,220.265,-0.0026646623214031493,220.265
cell2_01_22,20,1,-19.0,up,168.202,-0.011413280170491001,0.7636347127323906
cell2_01_22,20,1,-19.0,down,194.872,0.006402860681229684,0.8847161373799742
cell2_01_22,20,2,-18.0,cell,209.444,-0.05166094266108533,209.444
cell2_01_22,20,2,-18.0,up,159.707,-0.06134160554683423,0.762528408548347
cell2_01_22,20,2,-18.0,down,188.617,-0.025900650821506038,0.900560531693436
cell2_01_22,20,3,-17.0,cell,227.129,0.02841476363290595,227.129
cell2_01_22,20,3,-17.0,up,171.512,0.008040840723646268,0.7551303444298174
cell2_01_22,20,3,-17.0,down,201.817,0.04226982908834375,0.8885567232717971
cell2_01_22,20,4,-16.0,cell,210.851,-0.045290203687059515,210.851
cell2_01_22,20,4,-16.0,up,162.176,-0.046830359478065416,0.769149778753717
cell2_01_22,20,4,-16.0,down,183.175,-0.054005480493430326,0.8687414335241475
cell2_01_22,20,5,-15.0,cell,213.556,-0.03304226557423806,213.556
cell2_01_22,20,5,-15.0,up,163.862,-0.03692110031567401,0.767302253273146
cell2_01_22,20,5,-15.0,down,186.551,-0.03657036381345677,0.8735460488115528
cell2_01_22,20,6,-14.0,cell,229.704,0.04007407625416854,229.704
cell2_01_22,20,6,-14.0,up,181.226,0.06513368977671252,0.7889544805488803
cell2_01_22,20,6,-14.0,down,201.338,0.03979606697646353,0.8765106397798906
cell2_01_22,20,7,-13.0,cell,224.114,0.014763180117136508,224.114
cell2_01_22,20,7,-13.0,up,172.845,0.01587538548252389,0.7712369597615499
cell2_01_22,20,7,-13.0,down,194.161,0.0027309507406308954,0.8663492686757632
cell2_01_22,20,8,-12.0,cell,224.362,0.01588609643949495,224.362
cell2_01_22,20,8,-12.0,up,175.085,0.029040712009070005,0.7803683333184764
cell2_01_22,20,8,-12.0,down,193.387,-0.001266318308628478,0.8619418618126065
cell2_01_22,20,9,-11.0,cell,220.076,-0.003520433228361803,220.076
cell2_01_22,20,9,-11.0,up,172.232,0.012272552821464638,0.7826023737254403
cell2_01_22,20,9,-11.0,down,193.972,0.001754873414648993,0.8813864301423145
cell2_01_22,20,10,-10.0,cell,229.034,0.03704039102844191,229.034
cell2_01_22,20,10,-10.0,up,174.592,0.026143164697647173,0.7622973008374303
cell2_01_22,20,10,-10.0,down,198.432,0.024788232535704165,0.866386650017028
cell2_01_22,20,11,-9.0,cell,219.784,-0.0048425766401709956,219.784
cell2_01_22,20,11,-9.0,up,169.356,-0.004630786058154348,0.7705565464274015
cell2_01_22,20,11,-9.0,down,187.336,-0.03251628603093906,0.8523641393368036
cell2_01_22,20,12,-8.0,cell,216.611,-0.01920956652260438,216.611
cell2_01_22,20,12,-8.0,up,167.534,-0.01533936861680031,0.7734325588266524
cell2_01_22,20,12,-8.0,down,185.998,-0.03942629376725576,0.8586729205811339
cell2_01_22,20,13,-7.0,cell,220.145,-0.0032080089289958573,220.145
cell2_01_22,20,13,-7.0,up,170.848,0.004138261788991618,0.7760703172908765
cell2_01_22,20,13,-7.0,down,189.322,-0.022259727462684453,0.8599877353562424
cell2_01_22,20,14,-6.0,cell,221.421,0.0025695766650743385,221.421
cell2_01_22,20,14,-6.0,up,170.616,0.0027747101130279235,0.7705502188139337
cell2_01_22,20,14,-6.0,down,190.578,-0.01577320301065633,0.8607042692427548
cell2_01_22,20,15,-5.0,cell,226.782,0.02684358635928348,226.782
cell2_01_22,20,15,-5.0,up,159.13,-0.06473285260300256,0.7016870827490718
cell2_01_22,20,15,-5.0,down,211.412,0.0918225377803898,0.9322256616486317
cell2_01_22,20,16,-4.0,cell,219.109,-0.007898901307880509,219.109
cell2_01_22,20,16,-4.0,up,153.708,-0.09659999565074036,0.7015138583992442
cell2_01_22,20,16,-4.0,down,203.628,0.051622612354763175,0.9293456681377761
cell2_01_22,20,17,-3.0,cell,223.401,0.011534795690355886,223.401
cell2_01_22,20,17,-3.0,up,156.232,-0.0817654937967215,0.6993343807771675
cell2_01_22,20,17,-3.0,down,207.419,0.07120096760766029,0.9284604813765381
cell2_01_22,20,18,-2.0,cell,222.783,0.008736560661252777,222.783
cell2_01_22,20,18,-2.0,up,162.107,-0.04723589855410627,0.7276452871179578
cell2_01_22,20,18,-2.0,down,206.952,0.06878917865933448,0.9289398203633132
cell2_01_22,20,19,-1.0,cell,220.122,-0.0033121503621177965,220.122
cell2_01_22,20,19,-1.0,up,167.654,-0.014634083267163887,0.7616412716584439
cell2_01_22,20,19,-1.0,down,193.802,0.0008769202642947859,0.8804299433950263
cell2_01_22,20,20,0.0,cell,223.37,0.011394431150061049,223.37
cell2_01_22,20,20,0.0,up,186.139,0.09400924746640936,0.8333213949948516
cell2_01_22,20,20,0.0,down,170.431,-0.1198209801882125,0.7629986121681516
cell2_01_22,20,21,1.0,cell,216.986,-0.01751160837387683,216.986
cell2_01_22,20,21,1.0,up,185.704,0.09145258807397741,0.8558340169411852
cell2_01_22,20,21,1.0,down,171.251,-0.11558614734532792,0.789226033015955
cell2_01_22,20,22,2.0,cell,219.026,-0.008274716044798866,219.026
cell2_01_22,20,22,2.0,up,191.931,0.12805102034219276,0.8762932254618173
cell2_01_22,20,22,2.0,down,173.35,-0.10474600815360263,0.7914585483002018
cell2_01_22,20,23,3.0,cell,223.305,0.011100118404281616,223.305
cell2_01_22,20,23,3.0,up,193.482,0.1371668334862431,0.8664472358433533
cell2_01_22,20,23,3.0,down,179.568,-0.07263358057182637,0.8041378383824814
cell2_01_22,20,24,4.0,cell,225.316,0.020205701969857874,225.316
cell2_01_22,20,24,4.0,up,192.29,0.1301609990131882,0.853423636137691
cell2_01_22,20,24,4.0,down,181.099,-0.06472683778834316,0.8037556143371974
cell2_01_22,20,25,5.0,cell,216.856,-0.018100233865435696,216.856
cell2_01_22,20,25,5.0,up,174.443,0.025267435388515308,0.8044186003615303
cell2_01_22,20,25,5.0,down,183.102,-0.05438248390505302,0.8443483233113218
cell2_01_22,20,26,6.0,cell,206.951,-0.06294896843382607,206.951
cell2_01_22,20,26,6.0,up,162.12,-0.04715949264122897,0.7833738421172162
cell2_01_22,20,26,6.0,down,175.269,-0.09483546641519337,0.8469106213548135
cell2_01_22,20,27,7.0,cell,221.076,0.0010074551682449976,221.076
cell2_01_22,20,27,7.0,up,172.535,0.014053398329296522,0.7804329732761585
cell2_01_22,20,27,7.0,down,190.526,-0.01604175338605873,0.8618122274692867
cell2_01_22,20,28,8.0,cell,216.366,-0.02031889917977294,216.366
cell2_01_22,20,28,8.0,up,173.396,0.019113820712937605,0.8014013292291764
cell2_01_22,20,28,8.0,down,191.753,-0.009704997412620554,0.886243679690894
cell2_01_22,20,29,9.0,cell,208.001,-0.058194685617388865,208.001
cell2_01_22,20,29,9.0,up,162.733,-0.043556659980169714,0.7823664309306205
cell2_01_22,20,29,9.0,down,174.85,-0.09699936270930153,0.8406209585530838
cell2_01_22,20,30,10.0,cell,219.501,-0.006123969056410662,219.501
cell2_01_22,20,30,10.0,up,173.809,0.021541177791269597,0.7918369392394567
cell2_01_22,20,30,10.0,down,182.759,-0.056153883496649966,0.8326112409510662
cell2_01_22,20,31,11.0,cell,212.39,-0.038321783444681706,212.39
cell2_01_22,20,31,11.0,up,166.902,-0.019053871458218692,0.7858279580017892
cell2_01_22,20,31,11.0,down,180.544,-0.06759309660273446,0.8500588539950092
cell2_01_22,20,32,12.0,cell,214.414,-0.029157337329949535,214.414
cell2_01_22,20,32,12.0,up,167.82,-0.013658438533500225,0.7826914287313329
cell2_01_22,20,32,12.0,down,182.271,-0.05867412548119592,0.8500890800041042
cell2_01_22,20,33,13.0,cell,226.656,0.026273072421311,226.656
cell2_01_22,20,33,13.0,up,179.663,0.05594734809769853,0.7926681843851475
cell2_01_22,20,33,13.0,down,194.419,0.004063373757050736,0.8577712480587322
cell2_01_22,20,34,14.0,cell,216.628,-0.019132592419862086,216.628
cell2_01_22,20,34,14.0,up,169.216,-0.005453618966063396,0.7811363258673857
cell2_01_22,20,34,14.0,down,183.9,-0.05026126852868482,0.8489207304688222
cell2_01_22,20,35,15.0,cell,216.652,-0.01902392309834352,216.652
cell2_01_22,20,35,15.0,up,173.453,0.01944883125401499,0.8006065025940218
cell2_01_22,20,35,15.0,down,184.731,-0.04596962695254207,0.8526623340656906
cell2_01_22,20,36,16.0,cell,223.616,0.012508291695626363,223.616
cell2_01_22,20,36,16.0,up,174.004,0.0226872664844287,0.7781375214653691
cell2_01_22,20,36,16.0,down,196.363,0.014103026252864904,0.8781258943903835
cell2_01_22,20,37,17.0,cell,211.135,-0.044004283382423216,211.135
cell2_01_22,20,37,17.0,up,161.342,-0.05173209265803822,0.7641651076325575
cell2_01_22,20,37,17.0,down,178.484,-0.07823182301290799,0.8453548677386507
cell2_01_22,20,38,18.0,cell,213.966,-0.031185831331629287,213.966
cell2_01_22,20,38,18.0,up,170.044,-0.0005871500535722467,0.7947243954647
cell2_01_22,20,38,18.0,down,178.304,-0.07916142046622415,0.8333286596935962
cell2_01_22,20,39,19.0,cell,217.163,-0.016710172127677333,217.163
cell2_01_22,20,39,19.0,up,173.308,0.018596611456537616,0.7980549172741213
cell2_01_22,20,39,19.0,down,184.867,-0.04526726443225879,0.8512822165838563
cell2_01_22,20,40,20.0,cell,217.923,-0.013268976946256205,217.923
cell2_01_22,20,40,20.0,up,173.793,0.021447139744651463,0.7974972811497639
cell2_01_22,20,40,20.0,down,187.011,-0.03419472587720439,0.8581517324926694
cell2_01_22,20,41,21.0,cell,225.071,0.019096369312689185,225.071
cell2_01_22,20,41,21.0,up,178.633,0.04989364884665279,0.7936739962056418
cell2_01_22,20,41,21.0,down,192.567,-0.005501151151513045,0.8555833492542354
cell2_01_22,20,42,22.0,cell,212.949,-0.03579069383097838,212.949
cell2_01_22,20,42,22.0,up,166.177,-0.023314970445605217,0.7803605558138332
cell2_01_22,20,42,22.0,down,179.556,-0.07269555373538078,0.8431878055309018
cell2_01_22,20,43,23.0,cell,215.566,-0.023941209897058432,215.566
cell2_01_22,20,43,23.0,up,167.276,-0.01685573211851845,0.775985081135244
cell2_01_22,20,43,23.0,down,185.182,-0.04364046888895557,0.8590501284989284
cell2_01_22,20,44,24.0,cell,219.608,-0.005639484997973737,219.608
cell2_01_22,20,44,24.0,up,170.43,0.0016815178210914682,0.7760646242395541
cell2_01_22,20,44,24.0,down,186.287,-0.037933773411653667,0.8482705548067466
cell2_01_22,20,45,25.0,cell,221.011,0.0007131424224655659,221.011
cell2_01_22,20,45,25.0,up,178.142,0.047007856291057123,0.8060322789363425
cell2_01_22,20,45,25.0,down,189.204,-0.022869130237636114,0.856084086312446
cell2_01_22,20,46,26.0,cell,219.856,-0.004516568675615294,219.856
cell2_01_22,20,46,26.0,up,173.004,0.01680988857079207,0.7868968779564806
cell2_01_22,20,46,26.0,down,185.406,-0.04248363650260652,0.8433065279091769
cell2_01_22,20,47,27.0,cell,215.373,-0.0248150923576036,215.373
cell2_01_22,20,47,27.0,up,170.471,0.0019224903155505516,0.7915151852832064
cell2_01_22,20,47,27.0,down,187.214,-0.033146346527075626,0.8692547348089129
cell2_01_22,20,48,28.0,cell,219.464,-0.006291500927085141,219.464
cell2_01_22,20,48,28.0,up,174.438,0.025238048498946987,0.7948365107716983
cell2_01_22,20,48,28.0,down,186.411,-0.0372933840549248,0.8493921554332373
cell2_01_22,20,49,29.0,cell,221.052,0.0008987858467264303,221.052
cell2_01_22,20,49,29.0,up,176.588,0.03787441101326578,0.7988527586269294
cell2_01_22,20,49,29.0,down,188.127,-0.028431221666644295,0.8510531458661311
cell2_01_22,20,50,30.0,cell,214.299,-0.02967804449555923,214.299
cell2_01_22,20,50,30.0,up,168.877,-0.007446050078786208,0.7880438079505737
cell2_01_22,20,50,30.0,down,176.966,-0.08607142820254071,0.8257901343450039
cell2_01_22,20,51,31.0,cell,207.29,-0.06141401426737636,207.29
cell2_01_22,20,51,31.0,up,164.523,-0.033036153514760185,0.7936851753581938
cell2_01_22,20,51,31.0,down,179.126,-0.07491625876274714,0.8641323749336679
cell2_01_22,20,52,32.0,cell,223.315,0.011145397288247644,223.315
cell2_01_22,20,52,32.0,up,172.29,0.01261344074045552,0.7715110941942995
cell2_01_22,20,52,32.0,down,188.278,-0.02765139269191808,0.8431050310100082
cell2_01_22,20,53,33.0,cell,214.607,-0.028283454869404367,214.607
cell2_01_22,20,53,33.0,up,169.566,-0.0033965366962906084,0.7901233417362901
cell2_01_22,20,53,33.0,down,182.172,-0.05918540408051974,0.8488632710023438
cell2_01_22,20,54,34.0,cell,225.25,0.019906861335681814,225.25
cell2_01_22,20,54,34.0,up,178.834,0.05107500180729371,0.7939356270810211
cell2_01_22,20,54,34.0,down,188.065,-0.028751416345008805,0.8349167591564928
cell2_01_22,20,55,35.0,cell,232.026,0.05058783311108954,232.026
cell2_01_22,20,55,35.0,up,192.224,0.12977309207088816,0.8284588796083197
cell2_01_22,20,55,35.0,down,192.758,-0.004514744964938692,0.8307603458233129
cell2_01_22,20,56,36.0,cell,231.231,0.046988161835787065,231.231
cell2_01_22,20,56,36.0,up,186.853,0.09820569529674592,0.808079366520925
cell2_01_22,20,56,36.0,down,194.546,0.004719256404668131,0.8413491270634128
cell2_01_22,20,57,37.0,cell,225.22,0.019771024683783604,225.22
cell2_01_22,20,57,37.0,up,179.006,0.0520859108084392,0.7948050794778438
cell2_01_22,20,57,37.0,down,189.376,-0.021980848226689602,0.8408489476955866
cell2_01_22,20,58,38.0,cell,226.01,0.02334805651710294,226.01
